# meta: {"smoothing_window": 3, "stride": 1, "run_type": "dynamic"}
time,song_bpm,walking_bpm,step_event,instant_bpm
00:00:23.611,358.9316441909767,230.0050998864864,False,
00:00:23.712,339.31742291137186,165.79904088082426,False,
00:00:23.813,316.4145124256674,129.5449217634005,False,
00:00:23.914,292.70277546195473,106.35359627358329,False,
00:00:23.997,273.21980440933527,169.01,True,92.74
00:00:24.014,271.2194672027731,168.80461194522746,False,
00:00:24.115,258.98998488708236,168.80461194522746,False,
00:00:24.159,254.02759415928875,166.82,True,370.37
00:00:24.216,247.15696863549326,150.75325413714378,False,
00:00:24.288,238.62461791531913,191.69,True,461.54
00:00:24.317,246.4795230349423,274.0193543645338,False,
00:00:24.417,259.32749637072783,274.0193543645338,False,
00:00:24.490,263.4177238441116,365.11,True,298.51
00:00:24.518,285.17843225791466,355.8358652090721,False,
00:00:24.619,329.502825481966,355.8358652090721,False,
00:00:24.699,335.3164758138218,333.33,True,287.08
00:00:24.721,334.55666795849373,304.86494522553414,False,
00:00:24.822,331.0207727254039,304.86494522553414,False,
00:00:24.823,330.96860049567977,337.08,True,483.87
00:00:24.923,331.62097575317614,333.94251462610544,False,
00:00:24.984,331.95686273957915,365.11,True,375.0
00:00:25.023,346.69113830523014,378.5319782796631,False,
00:00:25.124,362.6401738406161,378.5319782796631,False,
00:00:25.127,362.9537151344269,420.56,True,416.67
00:00:25.225,367.69792958316884,377.195573413592,False,
00:00:25.280,369.37533870689293,393.87,True,392.16
00:00:25.326,368.7704260851772,358.10917246970746,False,
00:00:25.425,367.5156690434404,407.24,True,413.79
00:00:25.429,367.5156690434404,398.0910988778546,False,
00:00:25.530,382.7712163196517,398.0910988778546,False,
00:00:25.562,385.0852109289122,412.84,True,434.78
00:00:25.631,394.0939648772294,410.69973927567884,False,
00:00:25.732,398.76770688053165,353.8138520652408,False,
00:00:25.790,391.9597409255898,355.03,True,267.86
00:00:25.833,390.4007556385661,361.4859087322204,False,
00:00:25.934,386.97885075685133,361.4859087322204,False,
00:00:25.964,385.8893204513345,339.62,True,357.14
00:00:26.035,379.610300075548,310.17443480671534,False,
00:00:26.084,375.31814013611825,346.15,True,468.75
00:00:26.135,373.72292303910956,348.50842356193044,False,
00:00:26.236,370.72279631964597,348.50842356193044,False,
00:00:26.237,370.6799027546179,400.0,True,389.61
00:00:26.337,371.46082841462606,374.21533652618234,False,
00:00:26.360,371.6211604853966,444.44,True,487.8
00:00:26.438,388.0713549453744,407.73782728699064,False,
00:00:26.540,393.3001638992464,333.6629060935074,False,
00:00:26.553,391.9150869975428,384.62,True,314.14
00:00:26.640,397.9946032539439,409.76227541659046,False,
00:00:26.741,398.54999887295065,319.1801656917606,False,
00:00:26.835,382.7595587380879,301.51,True,212.01
00:00:26.842,381.97594265432053,278.10519239461945,False,
00:00:26.943,369.67078337427125,278.10519239461945,False,
00:00:27.045,358.76721681963033,278.10519239461945,False,
00:00:27.130,346.33751089691253,234.37,True,204.08
00:00:27.146,344.33783953126516,228.41465203819558,False,
00:00:27.246,330.5867215669593,228.41465203819558,False,
00:00:27.255,329.3630036315437,255.68,True,472.44
00:00:27.348,322.7894912237649,268.5026982510811,False,
00:00:27.410,318.6187825703665,312.5,True,387.1
00:00:27.449,328.9024838960941,354.74833870542335,False,
00:00:27.549,340.715825474915,428.57,True,434.78
00:00:27.552,340.715825474915,408.27511190546613,False,
00:00:27.653,383.0509710061193,408.27511190546613,False,
00:00:27.721,389.2054518988507,385.44,True,344.83
00:00:27.753,387.5284132010441,343.8969420475663,False,
00:00:27.854,382.3438910500371,343.8969420475663,False,
00:00:27.872,381.4141793034246,391.3,True,405.41
00:00:27.955,379.6596579630955,363.2761872820163,False,
00:00:28.013,378.4825058277055,387.1,True,419.58
00:00:28.055,378.08176158895816,370.3824654081418,False,
00:00:28.137,377.3216198466206,433.73,True,483.87
00:00:28.157,382.2155814855936,409.70353924756984,False,
00:00:28.258,395.1443910324947,409.70353924756984,False,
00:00:28.293,396.8445748705614,427.55,True,389.61
00:00:28.359,399.3873966253468,408.43231885309734,False,
00:00:28.432,401.3307872130134,429.59,True,425.53
00:00:28.460,401.0217678754617,391.92634296615046,False,
00:00:28.560,399.9473774875478,391.92634296615046,False,
00:00:28.662,392.22497148448355,260.729001978844,False,
00:00:28.670,390.604182791883,337.71,True,252.1
00:00:28.763,386.0730117563372,348.7697478312578,False,
00:00:28.863,381.19177704458815,310.2280560746742,False,
00:00:28.897,377.01008831566264,297.52,True,265.49
00:00:28.965,370.7834826911575,298.3177674711052,False,
00:00:29.066,362.15936532882887,298.3177674711052,False,
00:00:29.102,359.2301002148665,269.06,True,292.68
00:00:29.166,353.35279129724984,281.22631220781744,False,
00:00:29.229,347.7512470573202,322.58,True,472.44
00:00:29.266,346.8057182846769,326.38525610070155,False,
00:00:29.367,344.3926778959017,326.38525610070155,False,
00:00:29.449,341.27514525318304,325.5,True,271.49
00:00:29.468,341.35102382622733,343.00196327680396,False,
00:00:29.570,341.72037664891803,343.00196327680396,False,
00:00:29.670,339.77922872454434,271.7806041507148,False,
00:00:29.690,337.6401483807637,306.12,True,250.0
00:00:29.770,331.4555760707697,271.71371920390675,False,
00:00:29.872,324.3433907160211,271.71371920390675,False,
00:00:29.915,321.4051452698005,261.63,True,264.32
00:00:29.972,317.2503871677095,258.6989583940592,False,
00:00:30.073,310.2679482613648,258.6989583940592,False,
00:00:30.152,305.3057678259638,256.41,True,255.32
00:00:30.174,303.90739591127283,250.6289228772241,False,
00:00:30.275,297.62169271017336,250.6289228772241,False,
00:00:30.375,292.0783869803513,250.6289228772241,False,
00:00:30.385,291.51828440224125,258.99,True,257.51
00:00:30.476,287.86801742448444,257.2031890420718,False,
00:00:30.576,284.26000618231086,257.2031890420718,False,
00:00:30.615,282.92045942915416,257.88,True,260.87
00:00:30.676,280.8199721343804,253.75521831232476,False,
00:00:30.777,277.63104394713275,253.75521831232476,False,
00:00:30.841,275.7366440306461,260.87,True,264.32
00:00:30.877,274.98070712805634,257.8360064113858,False,
00:00:30.979,272.93708832385,257.8360064113858,False,
00:00:30.982,272.8406601041689,303.03,True,437.96
00:00:31.079,284.03345828493605,298.37525553923507,False,
00:00:31.180,288.975999461734,298.37525553923507,False,
00:00:31.281,283.778075252464,200.50707946481143,False,
00:00:31.382,270.5954092400263,150.07223984056427,False,
00:00:31.483,254.33811787631083,119.70022888084307,False,
00:00:31.584,237.07784524047125,99.69541305192668,False,
00:00:31.684,220.08657317372177,85.4834522838603,False,
00:00:31.784,203.48591298089755,74.7661543379587,False,
00:00:31.886,187.62598555766817,66.37677245104659,False,
00:00:31.987,172.7838897961626,59.69198379391392,False,
00:00:32.089,158.9618676314184,54.21884651322722,False,
00:00:32.189,146.30421922678843,49.69950999250335,False,
00:00:32.289,134.6724868921539,45.89003419256334,False,
00:00:32.390,123.93092612679419,42.59727017396687,False,
00:00:32.492,114.04679168356208,39.72501372137395,False,
00:00:32.593,105.07792879937979,37.241356041159634,False,
00:00:32.693,96.95958964641333,35.064735617206225,False,
00:00:32.794,89.50835493749872,33.110782828269535,False,
00:00:32.895,82.73075777772227,31.368898129520076,False,
00:00:32.981,77.3068334826565,76.05,True,29.96
00:00:32.995,77.07243841983345,62.11996707590518,False,
00:00:33.095,75.31375232677397,62.11996707590518,False,
00:00:33.195,73.7606929190008,62.11996707590518,False,
00:00:33.197,73.71008375037964,76.4,True,277.78
00:00:33.296,73.24245473885752,69.64046738233695,False,
00:00:33.326,73.10338925827693,76.76,True,476.19
00:00:33.397,136.93551392399834,199.5057532167367,False,
00:00:33.497,175.27466347021584,199.5057532167367,False,
00:00:33.576,184.59077490938108,302.52,True,237.15
00:00:33.599,206.50060514696364,300.6328069879473,False,
00:00:33.699,266.4927654554316,300.6328069879473,False,
00:00:33.799,282.1770793312913,269.2018557364914,False,
00:00:33.815,281.70384796153405,292.68,True,254.24
00:00:33.900,279.48385231125394,259.374780870503,False,
00:00:34.001,277.0992248519184,259.374780870503,False,
00:00:34.058,275.75318959021877,245.23,True,244.9
00:00:34.102,273.4564738355636,231.49390060357365,False,
00:00:34.186,269.1702375425374,295.08,True,465.12
00:00:34.203,273.10806579236964,301.112919663582,False,
00:00:34.304,286.32195902740153,301.112919663582,False,
00:00:34.404,290.8301032761374,276.3470889245163,False,
00:00:34.428,289.8783629948143,292.68,True,248.96
00:00:34.504,292.7628571448106,301.5976049522754,False,
00:00:34.605,295.1748980077944,301.5976049522754,False,
00:00:34.707,291.60513123820596,214.9708797244636,False,
00:00:34.808,278.72785232994244,157.8321045013133,False,
00:00:34.910,262.1321624589908,124.5225053513483,False,
00:00:35.012,244.35520239423997,102.88167175913927,False,
00:00:35.112,226.68745742997916,87.76646966793868,False,
00:00:35.212,209.61058740534557,76.5236619592396,False,
00:00:35.313,193.3560832266776,67.85146663833885,False,
00:00:35.414,178.00618703880244,60.88534285079721,False,
00:00:35.515,163.71835531597168,55.20824773026175,False,
00:00:35.616,150.59106734676993,50.53293076984244,False,
00:00:35.717,138.4748680639096,46.56765004182902,False,
00:00:35.817,127.4368895529509,43.208316328431515,False,
00:00:35.918,117.21442683791354,40.267399419201986,False,
00:00:36.019,107.92235247783417,37.71162022337615,False,
00:00:36.120,99.4830047075832,35.4679616335615,False,
00:00:36.221,91.72073689401839,33.46080420838438,False,
00:00:36.322,84.71402248756185,31.68106713799602,False,
00:00:36.424,78.2905785794023,30.065553065009,False,
00:00:36.525,72.47688028516801,28.620771892808854,False,
00:00:36.626,67.20686348332926,27.306725926054526,False,
00:00:36.726,62.409162682959504,26.108733061910996,False,
00:00:36.827,58.031713952158796,25.009902265317105,False,
00:00:36.928,54.064490094922164,24.00449379170543,False,
00:00:37.028,50.46779543632963,23.079529187518038,False,
00:00:37.129,47.15949728579398,22.214863706806238,False,
00:00:37.230,44.155275476654246,21.415466183222566,False,
00:00:37.331,41.395688346234934,20.667027516837553,False,
00:00:37.433,38.89363516565614,19.970455961408486,False,
00:00:37.533,36.62448577451494,19.326189673678776,False,
00:00:37.634,34.5223506049232,18.71401137929311,False,
00:00:37.735,32.62842175511429,18.147474973133026,False,
00:00:37.835,30.883439415272903,17.61246113785301,False,
00:00:37.937,29.269191349213653,17.10249868396963,False,
00:00:38.038,27.78954875351584,16.620651677286848,False,
00:00:38.138,26.443297578156393,16.172184393752197,False,
00:00:38.239,25.204988568747236,15.745880755309516,False,
00:00:38.339,24.061627124382138,15.342659910061364,False,
00:00:38.440,23.01023918330307,14.957408887459005,False,
00:00:38.541,22.031166181958163,14.589368944798512,False,
00:00:38.642,21.126246273985586,14.239127581121611,False,
00:00:38.743,20.287563823291663,13.90577228964568,False,
00:00:38.844,19.51535972777512,13.588994986194919,False,
00:00:38.944,18.796645291611846,13.286722302763573,False,
00:00:39.044,18.128400805823308,12.998494000873631,False,
00:00:39.146,17.500300153716864,12.718750159516157,False,
00:00:39.247,16.917087060502674,12.452020100311556,False,
00:00:39.348,16.368742918510666,12.195158401997604,False,
00:00:39.449,15.858689301839691,11.950052741859675,False,
00:00:39.550,15.383164709372547,11.715588801837338,False,
00:00:39.651,14.932910213008649,11.488315626583216,False,
00:00:39.751,14.514444489718585,11.271682273393193,False,
00:00:39.852,14.11690583663382,11.06188218235064,False,
00:00:39.953,13.74434770464505,10.861142818078427,False,
00:00:40.054,13.389557204890497,10.665842529681244,False,
00:00:40.155,13.054960213633041,10.477800364323235,False,
00:00:40.256,12.73625750644565,10.295186236541474,False,
00:00:40.357,12.437619636286923,10.120914118862414,False,
00:00:40.458,12.151858872979957,9.95096527331617,False,
00:00:40.559,11.881530209565241,9.787491027616738,False,
00:00:40.660,11.622909762612634,9.628289417553665,False,
00:00:40.760,11.37897672468532,9.476140770060999,False,
00:00:40.861,11.144369099471895,9.327411328373357,False,
00:00:40.962,10.920628096735795,9.183504943512437,False,
00:00:41.062,10.707085804483723,9.044473416480105,False,
00:00:41.163,10.502711073181795,8.909676785282864,False,
00:00:41.263,10.306663098141673,8.778714465030308,False,
00:00:41.364,10.116560817336671,8.650320565261808,False,
00:00:41.465,9.93710923116454,8.527191923134787,False,
00:00:41.565,9.763626621402109,8.40733337337808,False,
00:00:41.666,9.59560851816366,8.290141294103202,False,
00:00:41.766,9.434729636314218,8.17683293313165,False,
00:00:41.867,9.278758742530451,8.065557680518353,False,
00:00:41.969,9.127958860952306,7.957352139199175,False,
00:00:42.070,8.982405300387423,7.852147943789011,False,
00:00:42.170,8.842934870893048,7.7504253201138065,False,
00:00:42.271,8.70765269887562,7.650876562917408,False,
00:00:42.365,8.583137039373852,21.67,True,7.56
00:00:42.371,8.583137039373852,33.15708024631166,False,
00:00:42.472,19.812230740281475,33.15708024631166,False,
00:00:42.501,21.534600740884187,21.65,True,434.78
00:00:42.573,21.411509993730856,20.0609443400852,False,
00:00:42.627,21.321613164187276,21.95,True,480.0
00:00:42.674,84.36139604179219,191.71673321982072,False,
00:00:42.775,153.1123344526177,191.71673321982072,False,
00:00:42.864,172.92542900482673,360.0,True,253.16
00:00:42.876,189.64401448204194,348.7442830148801,False,
00:00:42.977,291.4400570888512,348.7442830148801,False,
00:00:43.078,318.24422617426234,280.00947984364933,False,
00:00:43.085,317.79488379425936,308.75,True,271.49
00:00:43.179,314.57687375365293,288.3538418400334,False,
00:00:43.280,311.45902525980256,288.3538418400334,False,
00:00:43.324,309.39804660480564,258.25,True,251.05
00:00:43.381,304.59427317086767,237.2333761276441,False,
00:00:43.481,296.69384552237346,237.2333761276441,False,
00:00:43.558,291.12208187380577,258.99,True,255.32
00:00:43.582,289.85931766271455,246.08772623391863,False,
00:00:43.679,284.7856421851046,303.03,True,500.0
00:00:43.683,284.7856421851046,316.4545827031744,False,
00:00:43.783,300.76306444183433,316.4545827031744,False,
00:00:43.800,302.11605943503554,378.15,True,495.87
00:00:43.884,340.13169907647284,370.0816040076951,False,
00:00:43.984,352.8582287361713,324.7965844882282,False,
00:00:44.045,347.2415111682021,370.37,True,244.9
00:00:44.085,346.05098196646264,321.66573794882845,False,
00:00:44.186,343.14211159510836,321.66573794882845,False,
00:00:44.282,338.3971176682822,298.51,True,253.16
00:00:44.287,338.3971176682822,267.22957451351965,False,
00:00:44.388,329.6888263548755,267.22957451351965,False,
00:00:44.409,327.9112951887365,295.57,True,472.44
00:00:44.489,324.32230213569414,289.3713894546758,False,
00:00:44.590,320.17814933122315,289.3713894546758,False,
00:00:44.655,316.5275066067885,294.6,True,242.91
00:00:44.690,317.13451941087766,323.16439264075854,False,
00:00:44.785,318.46791325953706,357.85,True,465.12
00:00:44.791,318.48465602449915,320.01504359775385,False,
00:00:44.891,318.8275096382663,320.01504359775385,False,
00:00:44.910,318.8858593987218,357.85,True,472.44
00:00:44.992,320.7530946761386,327.3495346938763,False,
00:00:45.092,322.32419296724834,327.3495346938763,False,
00:00:45.155,319.3014081985534,363.64,True,251.05
00:00:45.193,318.76831642211886,307.4860781953363,False,
00:00:45.282,317.56600876093086,361.45,True,454.55
00:00:45.294,318.80900768636246,337.0724070292522,False,
00:00:45.395,325.83874813783365,337.0724070292522,False,
00:00:45.412,326.6625528161259,363.64,True,483.87
00:00:45.495,342.5952808291265,361.2160364469867,False,
00:00:45.528,345.8597002328049,476.19,True,491.8
00:00:45.596,385.43449429801836,426.95461782651654,False,
00:00:45.660,403.7690790875849,476.19,True,454.55
00:00:45.697,406.72233294388235,421.1491850990134,False,
00:00:45.798,411.6941822225147,421.1491850990134,False,
00:00:45.899,401.7154788665648,251.84485703906594,False,
00:00:45.907,399.8249664667761,359.28,True,242.91
00:00:45.999,392.42084035197547,330.83148387848183,False,
00:00:46.035,389.61681302582343,358.57,True,487.8
00:00:46.099,384.84267870466374,326.56556352066457,False,
00:00:46.162,380.3323371553411,361.45,True,468.75
00:00:46.200,379.8621476464477,369.79187063339157,False,
00:00:46.301,378.6639443540567,369.79187063339157,False,
00:00:46.398,371.6765310610596,368.85,True,253.16
00:00:46.403,371.6765310610596,324.2171767487787,False,
00:00:46.504,365.8861174621697,324.2171767487787,False,
00:00:46.606,360.4640593168069,289.6442090894547,False,
00:00:46.706,345.8271558341338,195.32844607784165,False,
00:00:46.806,324.9064948392779,147.13319781035085,False,
00:00:46.907,301.98754251455,118.02894135281642,False,
00:00:47.007,278.92413621060984,98.54582220903013,False,
00:00:47.109,256.636531395323,84.47804582645458,False,
00:00:47.209,235.73856292270403,74.03733724969639,False,
00:00:47.310,215.96132799246644,65.81456356814402,False,
00:00:47.410,197.87933256366014,59.29125649290448,False,
00:00:47.511,181.13143060456036,53.91763437777788,False,
00:00:47.612,165.7692383506193,49.445923178110505,False,
00:00:47.712,151.83999404053685,45.676740509976405,False,
00:00:47.813,139.11873550823694,42.42995913942418,False,
00:00:47.913,127.49140208765348,39.613109156554096,False,
00:00:48.014,116.90105910971307,37.13453268609857,False,
00:00:48.115,107.33934173538017,34.95727684159365,False,
00:00:48.216,98.57783354702421,33.00480517966341,False,
00:00:48.317,90.69355481610891,31.269755277600233,False,
00:00:48.418,83.60017914903509,29.714744253162984,False,
00:00:48.518,77.12433835736101,28.303116963566932,False,
00:00:48.619,71.25959143814622,27.01856248131899,False,
00:00:48.720,65.93404138491115,25.84254728009549,False,
00:00:48.822,61.08814737805203,24.760051326845392,False,
00:00:48.922,56.75219812563069,23.77319723777057,False,
